ID_recipient_account,ID_recipient_country,ID_recipient_subsidiary,ID_recipient_institute,Abroad,SEPA,Causal,Currency,Equivalent_value,Channel,Instant,UserAgent,Timestamp,ID_sender_account,ID_sender_subsidiary,Label_fraud_post
IBAN17064249087266177208,YE,FD302,,1,1,See board laugh seat save current light. Beautiful center work anyone affect. Federal general building mean movement.,USD,9528.03,A,1,,2024/05/14 16:33:38,IBAN63852382446393260371,AHGZP,0
IBAN60140183054692704706,GR,L2BT0,DGM0,0,0,Data new ago write. Loss school until. Shoulder main only want author also send dinner.,GBP,921.66,O,0,Opera/8.40.(Windows CE; mt-MT) Presto/2.9.170 Version/10.00,2024/05/08 13:20:51,IBAN98663756906306937273,,1
IBAN84453306497570517111,TO,K071I,Q4BB,0,1,Actually stop enough recent technology a quality. Total per trip tree group head husband. Other tell administration question drive rest.,JPY,7260.07,A,0,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.36.6 (KHTML, like Gecko) Version/4.0 Safari/533.36.6",2024/07/10 12:21:26,IBAN64377981282047011805,CBTYT,0
IBAN79079770107943116400,AG,QWZMP,7D3U,0,0,Grow stage about. Onto believe throughout region similar task. Small hear change food local fish seek her.,GBP,2846.35,O,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/35.0.831.0 Mobile/13Z022 Safari/533.0",2024/11/09 04:53:31,IBAN67979987277740085816,,1
IBAN77588751696292300895,PW,94Y7U,ZLYN,0,1,Water employee once information cell clear many. Material speak late future read economic any. Four close in level city so.,CHF,9292.32,C,1,Mozilla/5.0 (Windows NT 4.0; sw-KE; rv:1.9.1.20) Gecko/3596-08-25 22:40:52.472412 Firefox/3.6.17,2024/03/21 18:54:53,IBAN26284516763832211844,0X885,1
IBAN65425149918996436829,BA,JB68O,,1,1,New speak customer full wait key look. Spring something should.,GBP,426.91,A,1,,2024/04/15 12:00:10,IBAN24502101069824023504,,0
IBAN77681017750749434900,ZW,RRATT,KOVS,1,1,Job pick operation find sing enter fund forget. Organization your say actually picture give.,JPY,9019.45,C,0,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0 rv:4.0; ce-RU) AppleWebKit/531.34.2 (KHTML, like Gecko) Version/4.0 Safari/531.34.2",2024/05/03 21:36:08,IBAN37999728011416724708,H3PD1,0
IBAN68745409606642427757,TT,YNTM4,YOMC,0,1,Commercial deep market bank. Unit apply necessary similar. My assume book level nor camera role job.,EUR,399.11,W,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/14.9x1793.0 Mobile/85D838 Safari/531.0",2024/07/06 17:37:41,IBAN68269759316504557008,,1
IBAN96415136799719229078,CU,PYT40,ROCJ,0,1,Market cup evening election color. Present career thought.,JPY,6890.42,F,1,Mozilla/5.0 (Android 4.3; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,2024/05/15 08:52:31,IBAN67082601393666206139,6L4GP,1
IBAN15850509048734319156,BI,Z68PY,U7GL,0,1,Anyone him say exactly. Seven significant site office.,JPY,3807.06,O,0,,2024/09/05 15:09:31,IBAN36232974402671967037,9GAX4,0
IBAN64398851251725427799,TO,,XO84,1,0,Country long thank the project. Against born baby teach training fly power need.,EUR,951.73,C,0,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8; rv:1.9.4.20) Gecko/4154-12-03 05:01:38.299332 Firefox/3.6.4,2024/09/19 15:46:10,IBAN14009551537721898087,B2L5G,0
IBAN68180193256675469122,MM,WA6KG,RN9Q,1,1,Pick girl per rich vote effect. Budget dog often less move force. Push reality rock character rate network production.,EUR,6958.57,F,1,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.3.20) Gecko/4020-09-14 20:38:00.402794 Firefox/3.8,2024/10/21 23:52:23,IBAN45307697636153571788,9PNS1,1
IBAN38426799932173070277,LK,718JB,0RJY,1,0,By music edge Democrat throw hot. Smile hour culture south try authority college.,USD,8734.55,A,0,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9722-05-27 04:30:49.721954 Firefox/3.8,2024/08/09 03:32:13,IBAN38848706369587681072,PA7JZ,1
IBAN60187831548765174570,HR,W7MFI,35ZA,0,1,Traditional current support check chair. Least make sort toward choice two.,CHF,3758.25,O,1,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.48.7 (KHTML, like Gecko) Version/4.0 Safari/531.48.7",2024/04/09 03:18:57,IBAN97196691135326214863,TQ4D9,1
IBAN24087770932570949071,RS,MSHBZ,2UNK,1,0,Answer television great individual agency. Any husband bring effect. Minute business song.,GBP,1315.44,O,0,,2024/03/20 22:58:46,IBAN80091052475374955642,20763,1
IBAN75125623649295225964,DO,EX595,H5MR,0,1,Skin public less agree key always reach. Member hold above experience smile staff charge.,CHF,3362.34,W,0,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7475-03-29 21:01:40.838684 Firefox/6.0,2024/01/14 07:33:20,IBAN33805900821832385768,Z7YY2,1
IBAN01963545433250504505,CH,,,0,0,"Go fill eight and it cut. Their discussion opportunity pattern civil there rate late.
This small none rule during scene window.",EUR,5072.67,W,1,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:3.0; uk-UA) AppleWebKit/531.9.7 (KHTML, like Gecko) Version/5.0 Safari/531.9.7",2024/10/13 09:31:27,IBAN54260756980333144289,GSP46,0
IBAN76007419436618265571,IE,NA6MW,4ZSA,1,1,Deep chair later sound anything rate. Red reason large religious end white.,GBP,7222.0,W,0,,2024/02/19 22:04:39,IBAN07777118377999444424,86FBC,1
IBAN92956234443641067099,AO,GA2LG,YYHZ,0,1,Arrive American benefit why become room. Glass deep decide eat.,GBP,2064.72,A,1,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:2.0; bo-IN) AppleWebKit/534.15.2 (KHTML, like Gecko) Version/5.0 Safari/534.15.2",2024/10/01 13:08:49,IBAN55857173117772433118,VQ25H,1
IBAN78217775369169191230,GR,XIXXO,,1,0,May enter up safe economic someone television. Than skill best. Door their test have key.,JPY,374.12,F,1,,2024/02/01 01:25:17,IBAN14373083553385123292,0UWAZ,1
IBAN55489054660104612031,SC,,ARIV,1,1,Suffer front TV national region education turn. Create window wear sell research identify.,JPY,9957.01,F,1,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),2024/03/03 00:18:30,IBAN69339203840660868982,J9TSO,1
IBAN86894403627930130039,KE,HRHW2,NSZT,0,0,Court ago tax data area. Rate particularly ago crime believe nation by. They against argue voice each certain environmental forward.,USD,4652.84,C,1,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3229-10-01 02:12:51.172531 Firefox/3.8,2024/04/21 17:10:08,IBAN81468814212593411902,D6567,1
IBAN85220486045792059655,SI,W7VOD,754Z,1,1,Which daughter second north. Wait threat cultural dog we environment trip sister. Everybody standard road team front actually science.,CHF,9493.63,C,0,Opera/9.55.(X11; Linux x86_64; or-IN) Presto/2.9.183 Version/12.00,2024/06/30 03:08:25,IBAN16836550463231400509,UTPOK,0
IBAN98746581387620008316,KW,7Z09Y,W3M5,0,0,Half statement drug hour seem. Argue than country moment. Forward mind west bring rise public human.,EUR,4091.75,A,1,,2024/08/30 14:41:15,IBAN45570438544036167837,S66UW,0
IBAN50457144242825314716,DJ,SQGN6,YSEB,0,0,Fill couple similar source benefit child. Can create fill decade spring image.,USD,8236.95,W,1,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.867.0 Safari/532.0",2024/06/30 18:14:29,IBAN74475101627369798589,UWWP7,0
IBAN57623952438486419881,SR,UOHAH,UC3U,0,0,"Offer top often young every. Father special risk near.
According drug remember attack. Stage focus best its run.",USD,8572.68,C,1,,2024/11/14 23:00:44,IBAN70981107315647231464,KW6G0,1
IBAN21058490299826029392,AF,STLB3,4PB0,0,0,Such base pull. Until subject cell always.,CHF,3641.58,C,0,Opera/8.44.(X11; Linux x86_64; st-ZA) Presto/2.9.174 Version/10.00,2024/01/03 02:39:14,IBAN22785401138709346644,7ALA1,0
IBAN07628339907613138046,AT,NVMLN,,1,0,Unit level from. Put ground woman chance stuff. Get answer human sure since. Standard ok clear someone main thus.,CHF,6702.85,A,0,,2024/04/07 02:00:54,IBAN81207614485784040012,VW0SY,1
IBAN76499962184501562435,IN,,2VA3,0,0,Describe property share during require class either. Both start drug. Month change nation green specific star read common.,GBP,4117.12,A,0,Mozilla/5.0 (Android 1.6; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,2024/10/07 07:40:41,IBAN52314438533364053330,18CY2,1
IBAN47907133466954491279,AT,TVA77,SFHS,1,1,Place party physical trip weight. Green theory growth practice safe particularly market. Attorney collection in simple art American.,USD,3399.34,C,1,Opera/9.29.(Windows CE; tt-RU) Presto/2.9.170 Version/10.00,2024/02/04 13:33:06,IBAN25900365794784221263,VT6YQ,0
IBAN04331146103627146650,BT,RGHRG,WBTA,1,0,Those this something every never. Position learn discover central while anything.,USD,4355.78,C,1,Mozilla/5.0 (Windows NT 5.0; vi-VN; rv:1.9.0.20) Gecko/2150-07-16 04:52:26.649032 Firefox/10.0,2024/01/22 07:51:21,IBAN74523440923619503367,JTI33,1
IBAN66068223575898100323,DJ,5QKI0,66IP,1,1,"See evidence receive rule.
Husband hotel contain green simply miss certain crime. Help personal indicate clearly money fire blood.",JPY,668.12,W,1,,2024/05/28 13:22:42,IBAN85412291214515816710,B0JNY,1
IBAN56160787501899981444,CU,OH2NU,5P8T,0,1,"International professional according.
Shoulder as woman allow lay hundred special. Yes health experience responsibility head law.",GBP,9883.94,A,1,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.5.20) Gecko/2137-06-08 15:46:14.383785 Firefox/3.8,2024/10/01 23:46:50,IBAN61555100138327419653,XOY9R,1
IBAN61204933310622028221,MT,3FKA9,SHZM,0,0,Present let policy expect section provide religious. Field lay argue thing author learn.,GBP,7021.96,A,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1),2024/10/12 19:21:32,IBAN74352981658962460648,B9JD6,1
IBAN83213623917271872611,ER,X1DGN,6Y8D,0,0,"Possible defense series official against future summer.
Center rather reveal board girl. Ground this page phone sort.",GBP,8699.75,F,1,,2024/07/21 07:57:31,IBAN46101813850686607983,NOTBQ,0
IBAN56534985979467603028,DM,JOFXX,PHUM,0,0,Animal light kitchen agreement their tough store. Parent per during occur sell appear various. Former hundred seven smile.,CHF,4452.52,O,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ne-NP) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.41.4",2024/03/25 17:46:05,IBAN77626743511809352060,,1
IBAN01510665095997221139,CF,UKY44,14SI,1,0,"At raise these exist painting most like something. Unit appear sense direction.
Though if when.",CHF,2200.26,O,1,,2024/05/17 03:50:45,IBAN16694657794994696241,,0
IBAN47030963575969385779,GB,29SER,K1JU,1,1,Same relate strategy continue design even easy. Edge customer spend bag. Reason mind air forget week.,JPY,6288.99,W,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8 rv:6.0; kl-GL) AppleWebKit/533.20.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.20.3",2024/07/21 03:47:36,IBAN72304651364059712508,OIG3N,1
IBAN97995027200326388646,NO,TSAU3,U9N1,0,1,Animal walk sound class daughter five. Manager board everything table senior.,EUR,4381.4,O,1,,2024/03/21 15:17:01,IBAN79456152216441045341,PPTE5,0
IBAN34722701344738155238,CR,,9HOJ,1,0,Process call senior friend. Old wear skin history. Order loss car say movement level later him.,GBP,7708.21,C,0,Opera/8.61.(X11; Linux i686; nhn-MX) Presto/2.9.186 Version/10.00,2024/05/07 21:10:42,IBAN87916125288506845988,CFEQC,0
IBAN57013424808102300267,CV,4LNCI,0GE6,1,1,Strong Mrs majority best read perhaps.,JPY,5970.12,W,1,Opera/9.33.(X11; Linux i686; hy-AM) Presto/2.9.187 Version/10.00,2024/04/02 13:39:45,IBAN73137655340761171035,TRSY6,1
IBAN77715652886077868223,AL,IEH7K,ROMH,0,1,Game their near none pull. Save ok organization nearly sell land maybe grow. Interest bill hand movie. Least season available dog.,EUR,8982.03,F,1,,2024/04/23 19:11:39,IBAN88530237093013440324,GHKL9,0
IBAN54883821657899568297,MN,QK4I6,G5YY,1,1,Just forget series business fund. Responsibility compare building same me stay. Movement kind radio do beat.,GBP,8458.96,W,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0),2024/04/28 06:50:20,IBAN24831850143701267267,BLMZW,1
IBAN87668715411478466286,SZ,QPZYM,0X9V,1,0,"Outside interesting a information money. Explain article size.
These particularly will learn. Anyone my candidate court time.",EUR,1101.88,W,0,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0; rv:1.9.2.20) Gecko/5220-06-17 09:36:13.842453 Firefox/3.8,2024/07/09 12:41:24,IBAN46980855559856623645,0DW5Z,0
IBAN11269334149360645888,SB,AGHTK,5R01,1,0,Relationship air ok game against film peace. Ever performance might build city also while. North attack example.,CHF,4554.7,W,0,,2024/06/03 14:33:49,IBAN30382175124536920700,TPP4I,0
IBAN74017126991523105352,GH,Q3UDQ,FCDC,1,1,Would production coach ago compare. Different car as most simply.,CHF,492.65,W,1,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2670-02-08 23:12:15.211578 Firefox/4.0,2024/08/22 08:40:25,IBAN91373205607542365267,4ZOF6,0
IBAN43820401966613804397,SN,OFH3I,J391,1,0,Forward similar size watch produce sing best. Go able if free.,GBP,8024.43,A,0,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),2024/02/28 01:39:04,IBAN56517001133376400700,UHOPO,0
IBAN35685609464831169404,CL,OJ1WP,DN9T,0,1,"Hotel sure set wife understand politics. Then keep age model focus blood.
Visit reduce common. Too writer continue lead building decade.",GBP,1039.97,F,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),2024/09/03 20:56:26,IBAN70570223872930121048,6Q7ST,0
IBAN40117483601959115762,IE,CXWVP,7RG7,1,1,Arrive design reflect. Position six recently share billion investment wind. Wear nearly up anything second rate.,CHF,5532.87,A,1,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8429-12-22 11:22:35.789185 Firefox/4.0,2024/06/08 04:19:00,IBAN65407813265424052151,OMMSV,0
IBAN61161897156138698826,ML,VM8ES,L2FA,1,0,Cup out commercial walk left join least. It talk analysis land particularly tree force.,CHF,9094.53,C,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),2024/07/12 06:07:32,IBAN29953726391654169649,JJZTG,1
IBAN05612831130569918074,NP,NUXSW,,1,0,Piece various whether statement.,USD,1922.98,F,0,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/43.0.858.0 Safari/531.0",2024/02/07 05:30:08,IBAN49714483615271690890,QGLWX,1
IBAN18387308099478024561,MY,07ZAO,A1PQ,0,0,Our true light boy former hour need. Way blood ago policy rule want into.,USD,1409.72,C,1,Opera/8.58.(Windows 98; ja-JP) Presto/2.9.169 Version/12.00,2024/03/27 14:31:01,IBAN60563033382752787570,J8VLC,0
IBAN37382452610007650078,KZ,6AQCH,0FAU,0,0,Pm list state wind leave popular including. Born probably happen strong at artist.,CHF,8156.27,W,1,,2024/07/19 14:43:59,IBAN25030135171352063655,3RE2H,0
IBAN75846491895681454935,LY,7G18E,4DNJ,0,0,"Table know health feeling special. Run avoid stand collection serious.
American outside expert fast whom. Health indicate here discuss.",CHF,8835.11,O,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pa-PK) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.25.1",2024/05/14 13:22:39,IBAN88272361650729432766,CYVX8,1
IBAN13592748670520208114,NG,1HLXQ,CU85,1,1,Care me floor catch. Them particular class. Tend provide with responsibility color more. Clearly public prove role share side somebody.,CHF,8558.25,O,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1; rv:1.9.2.20) Gecko/3785-11-06 15:01:29.479546 Firefox/3.6.7,2024/01/31 04:35:40,IBAN96905303224918176266,5R8LB,0
IBAN62383523322013249960,ST,C7TTG,PJ8P,1,0,"My this be remember.
State small inside back. Rich well popular government teacher.",USD,6860.66,A,1,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9 rv:6.0; nn-NO) AppleWebKit/533.22.6 (KHTML, like Gecko) Version/5.0 Safari/533.22.6",2024/06/18 18:28:10,IBAN27679646757434792811,42R9L,1
IBAN68823873435691056574,KH,E3C1Q,V5FQ,0,1,Bed ball our father. Say true week evening life clearly pull. Return today speech method his foot Republican.,USD,4603.52,C,1,Mozilla/5.0 (Windows 98; Win 9x 4.90; da-DK; rv:1.9.1.20) Gecko/9575-07-24 15:44:00.378510 Firefox/3.6.5,2024/01/13 17:42:43,IBAN54686369523146744011,613C9,1
IBAN32865616944809587193,GN,GVHOB,BOGC,0,0,Land feeling finish wall put never. Check behind oil word arrive cup bar crime. Get child better environment challenge run reason smile.,CHF,2503.73,A,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.831.0 Safari/531.2",2024/04/12 03:47:26,IBAN83211167382624322784,JP06W,1
IBAN64277269667324315816,NO,KIK8X,LIVR,0,1,"Quality specific bad big support. Get over guess.
Movement know big. Pattern detail face require century ago begin.",CHF,1989.07,O,0,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6 rv:3.0; hne-IN) AppleWebKit/532.50.3 (KHTML, like Gecko) Version/4.0.4 Safari/532.50.3",2024/03/30 04:17:54,IBAN91130965864670794899,6OUOF,0
IBAN36230589784373888745,SI,TYES9,97ZN,0,0,Successful fact fast side. Meet executive room allow.,USD,394.33,A,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.1),2024/02/09 02:15:30,IBAN06328664319048740196,RV1X1,0
IBAN85245665957040391075,CF,NC399,JX4C,1,1,View seem above feeling trial building. Out character PM country. Walk maintain reason.,CHF,4499.26,F,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.892.0 Safari/535.2",2024/10/23 07:10:44,IBAN94163994451467407813,26T2G,0
IBAN13774692369511685228,MN,Z642W,1HJE,0,1,The kid fund safe. Direction laugh identify method store determine past against. Region determine draw.,JPY,5701.3,A,1,,2024/09/07 19:35:28,IBAN66782193114989660308,KCOV5,0
IBAN85905422553465369937,CH,,CUM2,1,0,Lot thank actually where save also. Red manager difference recognize should. Race add final she clear candidate still.,EUR,7347.42,A,1,Mozilla/5.0 (Android 2.3; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,2024/10/13 15:59:17,IBAN38702551405197919765,KMLHX,1
IBAN63616594837446634213,LT,JI6NQ,0PXN,0,0,Personal raise somebody western try dinner. East animal admit value week song.,EUR,6086.96,C,1,Opera/9.14.(Windows NT 6.0; tig-ER) Presto/2.9.170 Version/10.00,2024/04/18 13:39:06,IBAN20745199666295202327,VFN7P,1
IBAN15602317494370266617,GD,9WFBU,XH4R,0,1,Picture describe time that thing early beat. Myself catch people tonight tend security decision.,USD,4658.05,F,0,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9792-06-09 17:22:33.012970 Firefox/3.8,2024/10/19 06:28:40,IBAN26963862323092465529,SXVUN,1
IBAN06518160991524335179,MY,W3C6M,VOVS,0,0,Occur table personal performance. Anything medical magazine next.,JPY,5469.53,F,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ka-GE) AppleWebKit/534.32.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.32.2",2024/01/02 16:30:23,IBAN37073049666102993827,DVVHU,0
IBAN88305942394325470245,NO,NIFYM,3GYO,0,1,Contain this course whatever catch have mind. Science allow give main well. Live hospital factor evidence level. Yourself participant know.,JPY,5444.9,F,0,,2024/07/21 20:18:06,IBAN24665124544918623296,QIIVV,0
IBAN55325682021308522858,RU,FI7EC,SEW6,0,0,Would thing return fund. Worker customer always issue hour.,USD,8509.23,C,0,Opera/8.97.(Windows NT 5.01; lo-LA) Presto/2.9.160 Version/11.00,2024/01/31 15:30:21,IBAN67992557374906552972,JL8CQ,0
IBAN24474760137656681110,BE,4GXKH,QFJS,0,0,Full ahead street himself. Thought professor successful skin least citizen leg nearly.,GBP,2891.81,F,0,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/15.0d8012.0 Mobile/14I398 Safari/534.1",2024/01/09 18:26:43,IBAN25612646507218156615,,1
IBAN93310266227924619885,US,IT1M9,,1,0,Or price ago. Purpose game part thing artist garden. Fear design item live feel hot provide. Suddenly behavior leader feel share body.,GBP,8512.5,C,1,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/26.0.847.0 Safari/534.0",2024/06/01 14:58:26,IBAN04487190145994124979,7YMYD,0
